No errors
No warnings
331 ms
data source=metars
4678 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
SCCY 140400Z AUTO 03004KT 350V050 CAVOK 11/08 Q1014,SCCY,2021-01-14T04:00:00Z,-45.58,-72.1,11.0,8.0,30,4,,6.21,29.940945,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
SCCI 140400Z AUTO 31013KT 9999 OVC096/// 11/08 Q1009,SCCI,2021-01-14T04:00:00Z,-53.0,-70.85,11.0,8.0,310,13,,6.21,29.793306,,,TRUE,,,,,,,,OVC,9600,,,,,,,VFR,,,,,,,,,,,,METAR,37.0
SCCH 140400Z AUTO VRB01KT //// R/////// NCD 14/05 Q1014,SCCH,2021-01-14T04:00:00Z,-36.57,-72.02,14.0,5.0,0,1,,,29.940945,,,TRUE,,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,SPECI,148.0
SCCF 140400Z AUTO 11004KT CAVOK 13/M08 Q1026,SCCF,2021-01-14T04:00:00Z,-22.5,-68.9,13.0,-8.0,110,4,,6.21,30.295275,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2290.0
SCAR 140400Z 00000KT CAVOK 21/16 Q1014,SCAR,2021-01-14T04:00:00Z,-18.35,-70.33,21.0,16.0,0,0,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
SCAP 140400Z AUTO 24006KT 9999 ////// 15/07 Q1017,SCAP,2021-01-14T04:00:00Z,-43.62,-71.8,15.0,7.0,240,6,,6.21,30.029528,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,252.0
SBVT 140400Z 01002KT 9999 SCT025 BKN070 24/21 Q1014,SBVT,2021-01-14T04:00:00Z,-20.25,-40.28,24.0,21.0,10,2,,6.21,29.940945,,,,,,,,,,,SCT,2500,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,4.0
SBUL 140400Z 16005KT CAVOK 22/18 Q1015,SBUL,2021-01-14T04:00:00Z,-18.87,-48.22,22.0,18.0,160,5,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,945.0
SBTE 140400Z 02004KT 9999 BKN020 BKN040 27/23 Q1010,SBTE,2021-01-14T04:00:00Z,-5.05,-42.82,27.0,23.0,20,4,,6.21,29.822834,,,,,,,,,,,BKN,2000,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,60.0
SBSV 140400Z 05007KT 9999 VCSH SCT020 FEW023TCU BKN060 26/22 Q1012,SBSV,2021-01-14T04:00:00Z,-12.9,-38.32,26.0,22.0,50,7,,6.21,29.88189,,,,,,,,,,VCSH,SCT,2000,FEW,2300,BKN,6000,,,VFR,,,,,,,,,,,,METAR,9.0
SBSR 140400Z 12005KT 9999 SCT025 SCT070 22/19 Q1013,SBSR,2021-01-14T04:00:00Z,-20.8,-49.4,22.0,19.0,120,5,,6.21,29.911417,,,,,,,,,,,SCT,2500,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,537.0
SBSN 140400Z 12006KT CAVOK 26/24 Q1010,SBSN,2021-01-14T04:00:00Z,-2.42,-54.78,26.0,24.0,120,6,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
SBSL 140400Z 05005KT 9999 SCT020 26/24 Q1010,SBSL,2021-01-14T04:00:00Z,-2.58,-44.23,26.0,24.0,50,5,,6.21,29.822834,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
SBSG 140400Z 15003KT 9999 SCT020 24/22 Q1011,SBSG,2021-01-14T04:00:00Z,-5.77,-35.37,24.0,22.0,150,3,,6.21,29.852362,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,83.0
SBSC 140400Z 20002KT 9999 SCT040 24/22 Q1012,SBSC,2021-01-14T04:00:00Z,-22.92,-43.72,24.0,22.0,200,2,,6.21,29.88189,,,,,,,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
SBRF 140400Z 05003KT 9999 SCT022 26/20 Q1011,SBRF,2021-01-14T04:00:00Z,-8.13,-34.92,26.0,20.0,50,3,,6.21,29.852362,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
SBRB 140400Z 02004KT 9999 FEW007 24/24 Q1011,SBRB,2021-01-14T04:00:00Z,-9.87,-67.88,24.0,24.0,20,4,,6.21,29.852362,,,,,,,,,,,FEW,700,,,,,,,VFR,,,,,,,,,,,,METAR,190.0
SBPV 140400Z 35005KT 7000 BKN002 BKN035 BKN080 24/23 Q1010,SBPV,2021-01-14T04:00:00Z,-8.72,-63.9,24.0,23.0,350,5,,4.35,29.822834,,,,,,,,,,,BKN,200,BKN,3500,BKN,8000,,,LIFR,,,,,,,,,,,,METAR,89.0
SBPS 140400Z 07007KT 9999 SCT020 BKN040 BKN100 25/21 Q1013,SBPS,2021-01-14T04:00:00Z,-16.43,-39.07,25.0,21.0,70,7,,6.21,29.911417,,,,,,,,,,,SCT,2000,BKN,4000,BKN,10000,,,VFR,,,,,,,,,,,,METAR,44.0
SBPL 140400Z 11006KT 9999 BKN023 SCT070 25/22 Q1012,SBPL,2021-01-14T04:00:00Z,-9.37,-40.57,25.0,22.0,110,6,,6.21,29.88189,,,,,,,,,,,BKN,2300,SCT,7000,,,,,MVFR,,,,,,,,,,,,METAR,386.0
SBPJ 140400Z 09004KT 9999 FEW016 24/23 Q1011,SBPJ,2021-01-14T04:00:00Z,-10.28,-48.37,24.0,23.0,90,4,,6.21,29.852362,,,,,,,,,,,FEW,1600,,,,,,,VFR,,,,,,,,,,,,METAR,226.0
SBPA 140400Z 13009KT 9999 SCT045 21/15 Q1020,SBPA,2021-01-14T04:00:00Z,-30.0,-51.17,21.0,15.0,130,9,,6.21,30.11811,,,,,,,,,,,SCT,4500,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SBNT 140400Z 10007KT 9999 FEW020 SCT030 26/22 Q1010,SBNT,2021-01-14T04:00:00Z,-5.92,-35.25,26.0,22.0,100,7,,6.21,29.822834,,,,,,,,,,,FEW,2000,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,51.0
SBMQ 140400Z 03004KT CAVOK 26/25 Q1010,SBMQ,2021-01-14T04:00:00Z,0.05,-51.07,26.0,25.0,30,4,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
SBMO 140400Z 02004KT 9999 FEW020 23/22 Q1012,SBMO,2021-01-14T04:00:00Z,-9.52,-35.78,23.0,22.0,20,4,,6.21,29.88189,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
SBMN 140400Z 11002KT CAVOK 25/25 Q1010,SBMN,2021-01-14T04:00:00Z,-3.13,-59.98,25.0,25.0,110,2,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,71.0
SBMK 140400Z 35002KT CAVOK 21/18 Q1014,SBMK,2021-01-14T04:00:00Z,-16.7,-43.82,21.0,18.0,350,2,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,665.0
SBME 140400Z 07003KT CAVOK 23/22 Q1013,SBME,2021-01-14T04:00:00Z,-22.35,-41.77,23.0,22.0,70,3,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
SBLO 140400Z 15004KT 9999 SCT030 BKN070 24/22 Q1015,SBLO,2021-01-14T04:00:00Z,-23.33,-51.12,24.0,22.0,150,4,,6.21,29.970472,,,,,,,,,,,SCT,3000,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,563.0
SBKP 140400Z 12007KT 9999 SCT040 BKN080 22/21 Q1015,SBKP,2021-01-14T04:00:00Z,-23.0,-47.13,22.0,21.0,120,7,,6.21,29.970472,,,,,,,,,,,SCT,4000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,659.0
SBJU 140400Z 02004KT 9999 SCT020 25/22 Q1014,SBJU,2021-01-14T04:00:00Z,-7.22,-39.27,25.0,22.0,20,4,,6.21,29.940945,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,407.0
SBJP 140400Z 28002KT 9999 -RA BKN020 24/22 Q1011,SBJP,2021-01-14T04:00:00Z,-7.15,-34.95,24.0,22.0,280,2,,6.21,29.852362,,,,,,,,,,-RA,BKN,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,66.0
SBJE 140400Z 00000KT 9999 SCT020 29/23 Q1010,SBJE,2021-01-14T04:00:00Z,-2.9,-40.35,29.0,23.0,0,0,,6.21,29.822834,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
SBIZ 140400Z 12002KT CAVOK 27/24 Q1009,SBIZ,2021-01-14T04:00:00Z,-5.52,-47.45,27.0,24.0,120,2,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,131.0
SBIL 140400Z 23003KT 9999 SCT018 SCT030 25/24 Q1012,SBIL,2021-01-14T04:00:00Z,-14.8,-39.02,25.0,24.0,230,3,,6.21,29.88189,,,,,,,,,,,SCT,1800,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,9.0
SBGR 140400Z 07004KT 9999 BKN009 21/20 Q1016,SBGR,2021-01-14T04:00:00Z,-23.42,-46.47,21.0,20.0,70,4,,6.21,30.0,,,,,,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,METAR,745.0
SBGO 140400Z 30003KT 9999 FEW040 23/22 Q1013,SBGO,2021-01-14T04:00:00Z,-16.62,-49.22,23.0,22.0,300,3,,6.21,29.911417,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,740.0
SBGL 140400Z 11004KT 9999 FEW030 26/21 Q1012,SBGL,2021-01-14T04:00:00Z,-22.82,-43.25,26.0,21.0,110,4,,6.21,29.88189,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SBFZ 140400Z 07007KT 9999 SCT022 27/22 Q1010,SBFZ,2021-01-14T04:00:00Z,-3.77,-38.52,27.0,22.0,70,7,,6.21,29.822834,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
SBFN 140400Z AUTO 10006KT 9999 FEW014 SCT017 26/22 Q1012,SBFN,2021-01-14T04:00:00Z,-3.85,-32.42,26.0,22.0,100,6,,6.21,29.88189,,,TRUE,,,,,,,,FEW,1400,SCT,1700,,,,,VFR,,,,,,,,,,,,METAR,52.0
SBFL 140400Z 15008KT 9999 FEW025 BKN060 23/19 Q1017,SBFL,2021-01-14T04:00:00Z,-27.67,-48.53,23.0,19.0,150,8,,6.21,30.029528,,,,,,,,,,,FEW,2500,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,5.0
SBFI 140400Z 15003KT 9999 FEW040TCU SCT080 23/23 Q1012,SBFI,2021-01-14T04:00:00Z,-25.6,-54.48,23.0,23.0,150,3,,6.21,29.88189,,,,,,,,,,,FEW,4000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,233.0
SBEG 140400Z 00000KT CAVOK 24/24 Q1010,SBEG,2021-01-14T04:00:00Z,-3.03,-60.03,24.0,24.0,0,0,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,69.0
SBCY 140400Z 10003KT 9999 FEW020 SCT100 25/24 Q1010,SBCY,2021-01-14T04:00:00Z,-15.65,-56.12,25.0,24.0,100,3,,6.21,29.822834,,,,,,,,,,,FEW,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,182.0
SBCT 140400Z 14010KT 9999 BKN009 18/18 Q1019,SBCT,2021-01-14T04:00:00Z,-25.52,-49.17,18.0,18.0,140,10,,6.21,30.088583,,,,,,,,,,,BKN,900,,,,,,,IFR,,,,,,,,,,,,METAR,914.0
SBCH 140400Z 13015KT CAVOK 22/19 Q1016,SBCH,2021-01-14T04:00:00Z,-27.13,-52.67,22.0,19.0,130,15,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,639.0
SBCG 140400Z 14004KT 9999 FEW004 BKN007 FEW050TCU 22/21 Q1012,SBCG,2021-01-14T04:00:00Z,-20.47,-54.67,22.0,21.0,140,4,,6.21,29.88189,,,,,,,,,,,FEW,400,BKN,700,FEW,5000,,,IFR,,,,,,,,,,,,METAR,556.0
SBCF 140400Z 10008KT CAVOK 22/18 Q1016,SBCF,2021-01-14T04:00:00Z,-19.63,-43.97,22.0,18.0,100,8,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,825.0
SBBV 140400Z 10011KT CAVOK 26/21 Q1012,SBBV,2021-01-14T04:00:00Z,2.85,-60.7,26.0,21.0,100,11,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
SBBR 140400Z 14008KT 9999 -RA VCTS SCT020 FEW040CB BKN070 22/18 Q1016 RERA,SBBR,2021-01-14T04:00:00Z,-15.87,-47.92,22.0,18.0,140,8,,6.21,30.0,,,,,,,,,,-RA VCTS,SCT,2000,FEW,4000,BKN,7000,,,VFR,,,,,,,,,,,,METAR,1051.0
SBBH 140400Z 10006KT CAVOK 22/17 Q1016,SBBH,2021-01-14T04:00:00Z,-19.85,-43.95,22.0,17.0,100,6,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,799.0
SBBG 140400Z AUTO 08006KT CAVOK 15/13 Q1020,SBBG,2021-01-14T04:00:00Z,-31.38,-54.12,15.0,13.0,80,6,,6.21,30.11811,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
SBBE 140400Z 13002KT CAVOK 24/23 Q1010,SBBE,2021-01-14T04:00:00Z,-1.37,-48.47,24.0,23.0,130,2,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
SBAR 140400Z 08005KT 9999 FEW017 SCT070 26/22 Q1011,SBAR,2021-01-14T04:00:00Z,-10.98,-37.07,26.0,22.0,80,5,,6.21,29.852362,,,,,,,,,,,FEW,1700,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,4.0
SBAN 140400Z 19001KT 9999 FEW030 BKN100 21/19 Q1016,SBAN,2021-01-14T04:00:00Z,-16.22,-48.97,21.0,19.0,190,1,,6.21,30.0,,,,,,,,,,,FEW,3000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,1131.0
SAZS 140400Z 27007KT CAVOK 14/07 Q1015,SAZS,2021-01-14T04:00:00Z,-41.15,-71.17,14.0,7.0,270,7,,6.21,29.970472,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,843.0
SAZN 140400Z 11006KT CAVOK 22/16 Q1011,SAZN,2021-01-14T04:00:00Z,-38.95,-68.15,22.0,16.0,110,6,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,273.0
SAZM 140400Z 07009KT CAVOK 17/08 Q1023,SAZM,2021-01-14T04:00:00Z,-37.92,-57.57,17.0,8.0,70,9,,6.21,30.206694,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
SAWH 140400Z 00000KT 9999 SCT040 BKN080 12/06 Q1005,SAWH,2021-01-14T04:00:00Z,-54.85,-68.3,12.0,6.0,0,0,,6.21,29.675198,,,,,,,,,,,SCT,4000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,22.0
SAWG 140400Z 25004KT CAVOK 10/04 Q1011,SAWG,2021-01-14T04:00:00Z,-51.62,-69.27,10.0,4.0,250,4,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
SAWE 140400Z 29015KT 9999 -DZ SCT020 BKN050 10/09 Q1008,SAWE,2021-01-14T04:00:00Z,-53.78,-67.75,10.0,9.0,290,15,,6.21,29.763779,,,,,,,,,,-DZ,SCT,2000,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,22.0
SAVC 140400Z 00000KT CAVOK 13/11 Q1012,SAVC,2021-01-14T04:00:00Z,-45.78,-67.47,13.0,11.0,0,0,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,58.0
SASJ 140400Z 18005KT 9999 VCSH FEW008 OVC050 21/19 Q1018,SASJ,2021-01-14T04:00:00Z,-24.38,-65.1,21.0,19.0,180,5,,6.21,30.059055,,,,,,,,,,VCSH,FEW,800,OVC,5000,,,,,VFR,,,,,,,,,,,,METAR,913.0
SASA 140400Z 23004KT 6000 -DZ SCT008 OVC020 19/18 Q1020,SASA,2021-01-14T04:00:00Z,-24.85,-65.48,19.0,18.0,230,4,,3.73,30.11811,,,,,,,,,,-DZ,SCT,800,OVC,2000,,,,,MVFR,,,,,,,,,,,,METAR,1235.0
SARL 140400Z 09014KT CAVOK 21/17 Q1016,SARL,2021-01-14T04:00:00Z,-29.68,-57.15,21.0,17.0,90,14,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,70.0
SARI 140400Z 00000KT CAVOK 22/22 Q1012,SARI,2021-01-14T04:00:00Z,-25.73,-54.47,22.0,22.0,0,0,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
SARF 140400Z 18007KT CAVOK 26/23 Q1011,SARF,2021-01-14T04:00:00Z,-26.22,-58.22,26.0,23.0,180,7,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,65.0
SARE 140400Z 11010KT CAVOK 25/20 Q1013,SARE,2021-01-14T04:00:00Z,-27.43,-59.05,25.0,20.0,110,10,,6.21,29.911417,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,52.0
SAME 140400Z 36010KT CAVOK 24/16 Q1014,SAME,2021-01-14T04:00:00Z,-32.82,-68.78,24.0,16.0,360,10,,6.21,29.940945,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,709.0
SAEZ 140400Z 09016KT CAVOK 21/13 Q1020 NOSIG,SAEZ,2021-01-14T04:00:00Z,-34.82,-58.53,21.0,13.0,90,16,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
SACO 140400Z 01004KT CAVOK 21/18 Q1018 NOSIG,SACO,2021-01-14T04:00:00Z,-31.32,-64.22,21.0,18.0,10,4,,6.21,30.059055,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,474.0
SABE 140400Z 09019KT CAVOK 20/13 Q1020 NOSIG,SABE,2021-01-14T04:00:00Z,-34.57,-58.42,20.0,13.0,90,19,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
SAAR 140400Z 09011KT CAVOK 21/13 Q1017,SAAR,2021-01-14T04:00:00Z,-32.92,-60.77,21.0,13.0,90,11,,6.21,30.029528,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,24.0
RPVP 140400Z 09008KT 9999 FEW019 31/23 Q1009 RMK A2980,RPVP,2021-01-14T04:00:00Z,9.75,118.75,31.0,23.0,90,8,,6.21,29.793306,,,,,,,,,,,FEW,1900,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
"RPVM 140400Z 04010KT 9999 FEW018CB SCT100 BKN300 30/24 Q1009 RMK A2980 CB SSE,W",RPVM,2021-01-14T04:00:00Z,10.32,123.98,30.0,24.0,40,10,,6.21,29.793306,,,,,,,,,,,FEW,1800,SCT,10000,BKN,30000,,,VFR,,,,,,,,,,,,METAR,9.0
RPVD 140400Z 32006KT 9999 SCT015 OVC070 29/25 Q1008 RMK A2977,RPVD,2021-01-14T04:00:00Z,9.33,123.3,29.0,25.0,320,6,,6.21,29.763779,,,,,,,,,,,SCT,1500,OVC,7000,,,,,VFR,,,,,,,,,,,,METAR,11.0
"RPMZ 140400Z VRB02KT 9999 VCSH SCT016CB BKN090 28/25 Q1009 RMK A2980 CB ALQDS, OHD",RPMZ,2021-01-14T04:00:00Z,6.92,122.07,28.0,25.0,0,2,,6.21,29.793306,,,,,,,,,,VCSH,SCT,1600,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,8.0
RPMR 140400Z 16009KT 9999 FEW018 31/24 Q1008 RMK A2977,RPMR,2021-01-14T04:00:00Z,6.05,125.1,31.0,24.0,160,9,,6.21,29.763779,,,,,,,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,METAR,47.0
"RPMD 140400Z 06005KT 350V110 9999 FEW015CB BKN290 32/24 Q1008 RMK A2977 CB NE,S",RPMD,2021-01-14T04:00:00Z,7.12,125.65,32.0,24.0,60,5,,6.21,29.763779,,,,,,,,,,,FEW,1500,BKN,29000,,,,,VFR,,,,,,,,,,,,METAR,19.0
RPLL 140400Z 30005KT 9999 FEW023 SCT300 29/22 Q1010 NOSIG RMK A2983,RPLL,2021-01-14T04:00:00Z,14.52,121.0,29.0,22.0,300,5,,6.21,29.822834,,,,,,TRUE,,,,,FEW,2300,SCT,30000,,,,,VFR,,,,,,,,,,,,METAR,15.0
RPLI 140400Z 36010KT 9999 FEW018 28/21 Q1011 NOSIG RMK A2985,RPLI,2021-01-14T04:00:00Z,18.17,120.52,28.0,21.0,360,10,,6.21,29.852362,,,,,,TRUE,,,,,FEW,1800,,,,,,,VFR,,,,,,,,,,,,SPECI,5.0
RPLC 140400Z 02004KT 9999 SCT020 BKN300 30/20 Q1012 NOSIG RMK A2988,RPLC,2021-01-14T04:00:00Z,15.18,120.55,30.0,20.0,20,4,,6.21,29.88189,,,,,,TRUE,,,,,SCT,2000,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,138.0
RPLB 140400Z 05012KT 020V090 9999 FEW020 BKN300 31/19 Q1011 NOSIG RMK A2985,RPLB,2021-01-14T04:00:00Z,14.8,120.27,31.0,19.0,50,12,,6.21,29.852362,,,,,,TRUE,,,,,FEW,2000,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,19.0
ROYN 140400Z AUTO 04009KT 9999 NSC 20/10 Q1017,ROYN,2021-01-14T04:00:00Z,24.47,122.97,20.0,10.0,40,9,,6.21,30.029528,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
RORY 140400Z AUTO 06010KT 020V080 9999 // FEW036 SCT038 BKN047 19/10 Q1018,RORY,2021-01-14T04:00:00Z,27.05,128.4,19.0,10.0,60,10,,6.21,30.059055,,,TRUE,,,,,,,,FEW,3600,SCT,3800,BKN,4700,,,VFR,,,,,,,,,,,,METAR,13.0
RORS 140400Z 08010KT CAVOK 21/10 Q1017,RORS,2021-01-14T04:00:00Z,24.82,125.15,21.0,10.0,80,10,,6.21,30.029528,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
RORK 140400Z AUTO 06020KT 9999 FEW032 OVC042 20/13 Q1017,RORK,2021-01-14T04:00:00Z,25.93,131.32,20.0,13.0,60,20,,6.21,30.029528,,,TRUE,,,,,,,,FEW,3200,OVC,4200,,,,,VFR,,,,,,,,,,,,METAR,11.0
ROMY 140400Z 07010KT 030V100 9999 FEW038 SCT050 21/10 Q1017,ROMY,2021-01-14T04:00:00Z,24.78,125.27,21.0,10.0,70,10,,6.21,30.029528,,,,,,,,,,,FEW,3800,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,38.0
ROMD 140400Z AUTO 05015KT 9999 FEW030 OVC040 19/13 Q1016,ROMD,2021-01-14T04:00:00Z,25.83,131.25,19.0,13.0,50,15,,6.21,30.0,,,TRUE,,,,,,,,FEW,3000,OVC,4000,,,,,VFR,,,,,,,,,,,,METAR,45.0
ROIG 140400Z 04012KT 9999 BKN041 20/12 Q1016,ROIG,2021-01-14T04:00:00Z,24.33,124.18,20.0,12.0,40,12,,6.21,30.0,,,,,,,,,,,BKN,4100,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
ROAH 140400Z 04010KT 010V080 9999 SCT040 BKN050 19/10 Q1018 RMK 4CU040 6SC050 A3006,ROAH,2021-01-14T04:00:00Z,26.18,127.65,19.0,10.0,40,10,,6.21,30.059055,,,,,,,,,,,SCT,4000,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,6.0
RKTU 140400Z 01001KT CAVOK 06/M07 Q1022,RKTU,2021-01-14T04:00:00Z,36.7,127.5,6.0,-7.0,10,1,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,46.0
RKTN 140400Z 32002KT CAVOK 11/M13 Q1022,RKTN,2021-01-14T04:00:00Z,35.88,128.65,11.0,-13.0,320,2,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
RKSS 140400Z 11008KT 080V140 CAVOK 05/M15 Q1022 NOSIG,RKSS,2021-01-14T04:00:00Z,37.55,126.78,5.0,-15.0,110,8,,6.21,30.177166,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
RKSM 140400Z 13003KT 9999 SKC 05/M12 A3020,RKSM,2021-01-14T04:00:00Z,37.43,127.12,5.0,-12.0,130,3,,6.21,30.200787,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
RKSI 140400Z 13006KT 050V170 CAVOK 04/M11 Q1022 NOSIG,RKSI,2021-01-14T04:00:00Z,37.47,126.45,4.0,-11.0,130,6,,6.21,30.177166,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
RKPK 140400Z 32004KT CAVOK 13/M11 Q1021,RKPK,2021-01-14T04:00:00Z,35.17,128.93,13.0,-11.0,320,4,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
RKPC 140400Z 05007KT 010V090 CAVOK 13/06 Q1020 NOSIG,RKPC,2021-01-14T04:00:00Z,33.5,126.48,13.0,6.0,50,7,,6.21,30.11811,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
RKNY 140400Z 10006KT CAVOK 06/M11 Q1021 NOSIG,RKNY,2021-01-14T04:00:00Z,38.07,128.67,6.0,-11.0,100,6,,6.21,30.147638,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,76.0
